32.3669,-64.6772,27,16.61458333,9,1,0.101207845,0.106423266,0.070382319,0.015091594,0.030066824,0.695423556,0.149114867,0.297079971,0.688329387,0.147593713,0.294049393,42.70999908,58.72999954,96.56999969,151.6699982,0,0,294.2299805,294.2299805,1009.453448,1009.453448,nan,nan,98.82111208,36.54000092,30.06022255
32.3669,-64.6772,27,21.625,9,1,0.100761123,0.1106852,0.076736756,0.022718182,0.03809296,0.761571065,0.225465746,0.378052155,0.746859263,0.221110267,0.370749057,11.77999973,56.18999863,100.2099991,155.5,0,0,293.6099854,293.6099854,1009.453448,1009.453448,nan,nan,65.91633334,26.84999847,23.38577142
32.3669,-64.6772,27,30.62152778,9,1,0.108986624,0.163731962,0.082445458,0.026736677,0.043062385,0.756473179,0.245320718,0.395116243,0.687413869,0.222925106,0.359045625,23.17000008,54.87999725,99.48999786,152.3300018,0,0,293.0499878,293.0499878,1009.453448,1009.453448,nan,nan,56.2086106,29.55999947,19.88990907
32.3669,-64.6772,27,50.60416667,9,1,0.13958694,0.134960204,0.102478035,0.03199245,0.050811041,0.734152024,0.229193722,0.364009992,0.73905133,0.230723228,0.366439184,55.02999878,52.09999847,95.11999512,142,0,0,293.3099976,293.3099976,1009.453448,1009.453448,nan,nan,88.8737794,22.73999977,26.35124226
32.3669,-64.6772,27,55.61805556,9,1,0.173992366,0.175468847,0.143768162,0.057825264,0.085145734,0.826290056,0.332343683,0.489364772,0.824890069,0.331780592,0.488535639,32.70999908,48.15999985,97.54000092,146.0999908,0,0,293.0799866,293.0799866,1009.453448,1009.453448,nan,nan,29.10810079,14.96000004,10.83050255
32.3669,-64.6772,27,57.61111111,9,1,0.166451603,0.168716863,0.113695264,0.024148315,0.04750672,0.683052982,0.145077096,0.285408605,0.681198879,0.144683294,0.284633881,48.84000015,48.98999786,96.22999573,142.2099915,0,0,293.3399963,293.3399963,1009.453448,1009.453448,nan,nan,100.5763915,41.37999725,33.0481908
32.3669,-64.6772,27,73.60763889,9,1,0.170658499,0.169650763,0.131348923,0.040803768,0.066674732,0.769659428,0.239096019,0.390690954,0.770569469,0.239378724,0.391152904,49.13999939,43.32999802,95.83999634,138.5800018,0,0,293.019989,293.019989,1009.453448,1009.453448,nan,nan,52.09265697,20.94999886,17.94264225
32.3669,-64.6772,27,78.62152778,9,1,0.177028909,0.18922469,0.132475987,0.036719035,0.063828796,0.74832968,0.2074183,0.360555778,0.738159108,0.204599271,0.355655453,22.69999886,39.00999832,98.16999817,143.3499908,0,0,293.3699951,293.3699951,1009.453448,1009.453448,nan,nan,64.38696109,31.52999878,27.15709516
32.3669,-64.6772,27,80.61458333,9,1,0.21531564,0.231485754,0.159709677,0.044685286,0.07833615,0.741746754,0.207533858,0.363820062,0.730770641,0.204462843,0.358436378,41.93999863,39.88999939,96.79999542,138.7899933,0,0,293.6499939,293.6499939,1009.453448,1009.453448,nan,nan,69.78712318,28.34999847,26.35787942
32.3669,-64.6772,27,82.60416667,9,1,0.13319391,0.138576403,0.094748586,0.024809161,0.044648517,0.711358247,0.18626348,0.335214402,0.705655008,0.184770132,0.332526856,55.25,40.95000076,95.11000061,134.3999939,0,0,293.7399902,293.7399902,1009.453448,1009.453448,nan,nan,84.17882367,28.36999893,27.3449472
